date,q,qin,z
2015-07-06,19600.00,23200.00,147.03
2015-07-07,26600.00,22000.00,146.15
2015-07-08,20000.00,20600.00,145.88
2015-07-09,19100.00,19400.00,145.70
2015-07-10,19300.00,18300.00,145.34
2015-07-11,15700.00,16800.00,145.53
2015-07-12,16100.00,16500.00,145.56
2015-07-13,15800.00,16000.00,145.57
2015-07-14,12900.00,14500.00,145.44
2015-07-15,12800.00,18500.00,145.63
2015-07-16,27700.00,23800.00,145.77
2015-07-17,23300.00,24000.00,145.44
2015-07-18,19400.00,21000.00,145.89
2015-07-19,16300.00,19500.00,146.06
2015-07-20,16900.00,19000.00,146.23
2015-07-21,17300.00,17600.00,146.16
2015-07-22,18300.00,17200.00,145.75
2015-07-23,14900.00,19800.00,145.68
2015-07-24,19100.00,21400.00,145.85
2015-07-25,18500.00,20000.00,146.55
2015-07-26,18400.00,17500.00,146.91
2015-07-27,19500.00,15400.00,146.75
2015-07-28,15900.00,14000.00,146.40
2015-07-29,15300.00,14000.00,146.25
2015-07-30,15000.00,14000.00,146.20
2015-07-31,14900.00,13600.00,146.09
2015-08-01,11500.00,13500.00,145.94
2015-08-02,11800.00,13000.00,145.68
2015-08-03,11500.00,12500.00,145.28
2015-08-04,8920.00,12000.00,145.41
2015-08-05,9020.00,10800.00,145.51
2015-08-06,8810.00,13500.00,145.68
2015-08-07,13700.00,15000.00,145.62
2015-08-08,12500.00,14200.00,145.63
2015-08-09,12400.00,14000.00,145.49
2015-08-10,12400.00,15000.00,145.48
2015-08-11,12400.00,15500.00,145.60
2015-08-12,13100.00,16400.00,145.76
2015-08-13,17500.00,15900.00,145.86
2015-08-14,17400.00,16000.00,146.04
2015-08-15,17600.00,14500.00,145.99
2015-08-16,15700.00,14500.00,145.81
2015-08-17,17400.00,17700.00,145.72
2015-08-18,19200.00,26000.00,145.91
2015-08-19,18800.00,36000.00,147.45
2015-08-20,17700.00,27500.00,149.92
2015-08-21,18400.00,26500.00,151.42
2015-08-22,18300.00,22000.00,152.61
2015-08-23,18100.00,18500.00,153.06
2015-08-24,18500.00,16000.00,153.05
2015-08-25,18600.00,15000.00,152.70
2015-08-26,18400.00,15500.00,152.23
2015-08-27,18400.00,18800.00,152.06
2015-08-28,18400.00,19800.00,152.32
2015-08-29,18800.00,18600.00,152.44
2015-08-30,18700.00,19800.00,152.61
2015-08-31,18700.00,18600.00,152.88
2015-09-01,18700.00,16800.00,152.83
2015-09-02,18300.00,16000.00,152.68
2015-09-03,16500.00,19500.00,152.65
2015-09-04,16400.00,19700.00,152.93
2015-09-05,16300.00,20000.00,153.28
2015-09-06,16300.00,21800.00,153.75
2015-09-07,18000.00,25000.00,154.38
2015-09-08,18400.00,27500.00,155.48
2015-09-09,24400.00,25000.00,156.05
2015-09-10,24700.00,23000.00,156.07
2015-09-11,24700.00,27000.00,156.07
2015-09-12,24400.00,36000.00,156.76
2015-09-13,23800.00,34000.00,158.31
2015-09-14,24300.00,27500.00,159.57
2015-09-15,20600.00,23000.00,160.27
2015-09-16,21500.00,20800.00,160.38
2015-09-17,21500.00,20800.00,160.40
2015-09-18,21500.00,22000.00,160.51
2015-09-19,21200.00,26000.00,160.92
2015-09-20,21100.00,27000.00,161.73
2015-09-21,20800.00,24500.00,162.42
2015-09-22,20600.00,25300.00,163.09
2015-09-23,21100.00,23000.00,163.60
2015-09-24,21200.00,21500.00,163.79
2015-09-25,21000.00,23500.00,164.21
2015-09-26,16700.00,23500.00,164.87
2015-09-27,16400.00,21900.00,165.47
2015-09-28,18100.00,20500.00,165.84
2015-09-29,18800.00,20500.00,166.12
2015-09-30,18800.00,19000.00,166.41
2015-10-01,13000.00,19000.00,166.84
2015-10-02,12800.00,25000.00,167.42
2015-10-03,12700.00,24000.00,168.51
2015-10-04,12600.00,19500.00,169.17
2015-10-05,12900.00,19000.00,169.57
2015-10-06,12800.00,17800.00,169.92
2015-10-07,12800.00,16800.00,170.23
2015-10-08,12800.00,17000.00,170.40
2015-10-09,12800.00,16500.00,170.52
2015-10-10,12800.00,16500.00,170.64
2015-10-11,13300.00,18000.00,170.88
2015-10-12,13300.00,18000.00,171.20
2015-10-13,13300.00,20000.00,171.81
2015-10-14,13000.00,18000.00,172.42
2015-10-15,12500.00,15500.00,172.81
2015-10-16,13700.00,15000.00,172.96
2015-10-17,13400.00,13000.00,172.94
2015-10-18,13500.00,13500.00,172.95
2015-10-19,13500.00,13500.00,172.99
2015-10-20,10300.00,13500.00,173.22
2015-10-21,10400.00,13000.00,173.50
2015-10-22,10300.00,12800.00,173.70
2015-10-23,10300.00,12500.00,173.92
2015-10-24,10300.00,12000.00,174.05
2015-10-25,10300.00,11800.00,174.20
2015-10-26,10300.00,11500.00,174.33
2015-10-27,10500.00,13500.00,174.64
2015-10-28,8210.00,12500.00,174.99
2015-10-29,14800.00,13000.00,174.93
2015-10-30,14700.00,13000.00,174.90
2015-10-31,14600.00,13000.00,174.80
2015-11-01,14400.00,12500.00,174.71
2015-11-02,14200.00,12000.00,174.55
2015-11-03,11500.00,12000.00,174.57
2015-11-04,11300.00,12000.00,174.50
2015-11-05,11400.00,11500.00,174.37
2015-11-06,9870.00,10500.00,174.09
2015-11-07,7310.00,9500.00,174.01
2015-11-08,7320.00,9800.00,174.21
2015-11-09,6770.00,9500.00,174.44
2015-11-10,9860.00,9100.00,174.44
2015-11-11,10300.00,8600.00,174.37
2015-11-12,10300.00,8600.00,174.35
2015-11-13,10400.00,8500.00,174.31
2015-11-14,9690.00,8500.00,174.25
2015-11-15,9660.00,8500.00,174.22
2015-11-16,9370.00,8200.00,174.23
2015-11-17,9240.00,8300.00,174.11
2015-11-18,9100.00,8300.00,174.04
2015-11-19,9140.00,8300.00,173.96
2015-11-20,8030.00,7500.00,173.97
2015-11-21,6680.00,7300.00,174.02
2015-11-22,6670.00,6800.00,174.03
2015-11-23,6660.00,6300.00,173.97
2015-11-24,6720.00,6000.00,173.86
2015-11-25,6690.00,6000.00,173.95
2015-11-26,6710.00,5900.00,173.91
2015-11-27,6730.00,6000.00,173.92
2015-11-28,6730.00,6000.00,173.92
2015-11-29,6710.00,6100.00,173.96
2015-11-30,6700.00,6300.00,173.96
2015-12-01,6730.00,6400.00,174.02
2015-12-02,6740.00,6300.00,174.06
2015-12-03,6750.00,6200.00,174.02
2015-12-04,6730.00,6300.00,174.04
2015-12-05,6740.00,6200.00,174.09
2015-12-06,6740.00,6200.00,174.08
2015-12-07,6720.00,6100.00,174.17
2015-12-08,6980.00,6500.00,174.19
2015-12-09,6980.00,6100.00,174.18
2015-12-10,6960.00,6300.00,174.19
2015-12-11,6970.00,6400.00,174.17
2015-12-12,7000.00,6400.00,174.23
2015-12-13,6940.00,6700.00,174.35
2015-12-14,8430.00,6700.00,174.40
2015-12-15,8410.00,6600.00,174.34
2015-12-16,8420.00,6400.00,174.29
2015-12-17,7720.00,6500.00,174.26
2015-12-18,7740.00,6900.00,174.34
2015-12-19,7740.00,7000.00,174.41
2015-12-20,7720.00,7000.00,174.46
2015-12-21,7710.00,6800.00,174.41
2015-12-22,7710.00,6800.00,174.45
2015-12-23,7730.00,6600.00,174.41
2015-12-24,7720.00,6600.00,174.38
2015-12-25,7720.00,6500.00,174.31
2015-12-26,7730.00,6300.00,174.21
2015-12-27,7040.00,6200.00,174.10
2015-12-28,7050.00,6000.00,173.98
2015-12-29,7050.00,6300.00,173.94
2015-12-30,7080.00,6000.00,173.89
2015-12-31,7070.00,6000.00,173.92
2016-01-01,7040.00,6200.00,173.94
2016-01-02,7040.00,6200.00,173.99
2016-01-03,7040.00,6000.00,173.97
2016-01-04,7730.00,6000.00,173.91
2016-01-05,7770.00,5800.00,173.75
2016-01-06,7760.00,5800.00,173.68
2016-01-07,7760.00,6000.00,173.57
2016-01-08,7760.00,6100.00,173.49
2016-01-09,7750.00,6200.00,173.45
2016-01-10,7740.00,6200.00,173.40
2016-01-11,7750.00,6400.00,173.35
2016-01-12,7780.00,6400.00,173.27
2016-01-13,7770.00,6500.00,173.25
2016-01-14,7760.00,6500.00,173.23
2016-01-15,7740.00,6500.00,173.24
2016-01-16,7770.00,6700.00,173.23
2016-01-17,7770.00,6600.00,173.26
2016-01-18,7760.00,6300.00,173.19
2016-01-19,7770.00,6000.00,173.03
2016-01-20,7300.00,5800.00,172.97
2016-01-21,7320.00,5800.00,172.82
2016-01-22,8460.00,5800.00,172.63
2016-01-23,8490.00,6000.00,172.43
2016-01-24,8530.00,6000.00,172.22
2016-01-25,9940.00,6200.00,172.04
2016-01-26,10000.00,6700.00,171.85
2016-01-27,10000.00,6600.00,171.69
2016-01-28,10000.00,6800.00,171.55
2016-01-29,10000.00,6600.00,171.34
2016-01-30,10000.00,6500.00,171.15
2016-01-31,10100.00,6300.00,170.97
2016-02-01,7930.00,6300.00,170.86
2016-02-02,7930.00,6200.00,170.88
2016-02-03,7910.00,6800.00,170.76
2016-02-04,7920.00,6500.00,170.80
2016-02-05,7950.00,6500.00,170.80
2016-02-06,7930.00,6800.00,170.81
2016-02-07,5330.00,6800.00,170.89
2016-02-08,5330.00,6400.00,170.89
2016-02-09,4700.00,6400.00,170.78
2016-02-10,5340.00,5800.00,170.66
2016-02-11,5350.00,5500.00,170.57
2016-02-12,5330.00,5300.00,170.43
2016-02-13,5350.00,5300.00,170.35
2016-02-14,5350.00,5300.00,170.28
2016-02-15,7960.00,5000.00,170.12
2016-02-16,8010.00,5500.00,169.96
2016-02-17,7970.00,5400.00,169.77
2016-02-18,7980.00,5500.00,169.67
2016-02-19,8010.00,5700.00,169.52
2016-02-20,8020.00,5500.00,169.39
2016-02-21,8010.00,5600.00,169.22
2016-02-22,8020.00,5700.00,169.19
2016-02-23,8060.00,5800.00,169.01
2016-02-24,8080.00,6300.00,168.84
2016-02-25,8070.00,6300.00,168.73
2016-02-26,8070.00,6400.00,168.64
2016-02-27,8090.00,6500.00,168.61
2016-02-28,8100.00,6700.00,168.58
2016-02-29,8120.00,6700.00,168.42
2016-03-01,8140.00,6500.00,168.29
2016-03-02,8120.00,6300.00,168.16
2016-03-03,8100.00,6300.00,168.12
2016-03-04,8110.00,6000.00,167.94
2016-03-05,8120.00,5800.00,167.73
2016-03-06,8120.00,6000.00,167.56
2016-03-07,8160.00,5800.00,167.37
2016-03-08,8210.00,5800.00,167.16
2016-03-09,8210.00,6000.00,167.04
2016-03-10,8190.00,6500.00,167.11
2016-03-11,8200.00,6800.00,167.15
2016-03-12,8180.00,7800.00,167.27
2016-03-13,8200.00,8100.00,167.40
2016-03-14,8180.00,8200.00,167.46
2016-03-15,8180.00,8300.00,167.46
2016-03-16,8220.00,8200.00,167.40
2016-03-17,8290.00,7200.00,167.33
2016-03-18,8210.00,6900.00,167.26
2016-03-19,8160.00,6800.00,167.11
2016-03-20,8170.00,6500.00,166.91
2016-03-21,8180.00,6300.00,166.76
2016-03-22,8230.00,6500.00,166.55
2016-03-23,8260.00,6700.00,166.42
2016-03-24,8250.00,7200.00,166.36
2016-03-25,8240.00,8100.00,166.40
2016-03-26,8230.00,9500.00,166.51
2016-03-27,8230.00,9500.00,166.69
2016-03-28,8240.00,9000.00,166.75
2016-03-29,8240.00,8800.00,166.85
2016-03-30,8250.00,8700.00,166.88
2016-03-31,8230.00,8500.00,166.90
2016-04-01,8200.00,8500.00,166.91
2016-04-02,8170.00,8000.00,166.91
2016-04-03,8740.00,8000.00,166.86
2016-04-04,8730.00,7900.00,166.82
2016-04-05,9980.00,7800.00,166.72
2016-04-06,10300.00,8500.00,166.63
2016-04-07,10500.00,8800.00,166.57
2016-04-08,10400.00,9000.00,166.45
2016-04-09,10500.00,8600.00,166.35
2016-04-10,10500.00,8600.00,166.26
2016-04-11,11200.00,9000.00,166.15
2016-04-12,12700.00,9000.00,165.88
2016-04-13,12200.00,9300.00,165.55
2016-04-14,12300.00,9300.00,165.15
2016-04-15,12300.00,9500.00,164.83
2016-04-16,13100.00,10000.00,164.66
2016-04-17,13100.00,11800.00,164.41
2016-04-18,13100.00,13500.00,164.47
2016-04-19,13600.00,13300.00,164.43
2016-04-20,13400.00,13500.00,164.36
2016-04-21,13400.00,12000.00,164.25
2016-04-22,13400.00,11300.00,164.06
2016-04-23,15000.00,11500.00,163.81
2016-04-24,16500.00,12300.00,163.53
2016-04-25,16600.00,11800.00,163.26
2016-04-26,16900.00,11000.00,162.67
2016-04-27,16900.00,10800.00,162.09
2016-04-28,17000.00,10800.00,161.51
2016-04-29,17000.00,10700.00,160.95
2016-04-30,17200.00,10500.00,160.28
2016-05-01,9470.00,10200.00,160.10
2016-05-02,14300.00,10000.00,159.53
2016-05-03,14500.00,10200.00,159.00
2016-05-04,14800.00,9800.00,158.42
2016-05-05,15600.00,10000.00,157.80
2016-05-06,15700.00,10200.00,157.24
2016-05-07,16000.00,11000.00,156.66
2016-05-08,15900.00,17800.00,156.56
2016-05-09,15800.00,14200.00,156.83
2016-05-10,18800.00,18500.00,157.06
2016-05-11,18000.00,16300.00,157.01
2016-05-12,17900.00,14000.00,156.58
2016-05-13,18200.00,14000.00,156.00
2016-05-14,18200.00,13500.00,155.39
2016-05-15,18500.00,18000.00,154.88
2016-05-16,18600.00,14500.00,154.18
2016-05-17,15400.00,13000.00,153.80
2016-05-18,15500.00,13000.00,153.57
2016-05-19,15600.00,13000.00,153.08
2016-05-20,15600.00,13500.00,152.70
2016-05-21,14200.00,13500.00,152.39
2016-05-22,14200.00,13500.00,152.18
2016-05-23,15100.00,13500.00,152.02
2016-05-24,15300.00,12800.00,151.59
2016-05-25,15400.00,13500.00,151.07
2016-05-26,16300.00,14500.00,150.46
2016-05-27,14600.00,15200.00,150.05
2016-05-28,15600.00,14700.00,149.70
2016-05-29,15900.00,14000.00,149.49
2016-05-30,13400.00,13500.00,149.28
2016-05-31,16200.00,11800.00,148.62
2016-06-01,17100.00,13500.00,147.89
2016-06-02,20700.00,20000.00,147.30
2016-06-03,18500.00,22500.00,148.17
2016-06-04,26100.00,18000.00,147.39
2016-06-05,25600.00,17000.00,146.05
2016-06-06,16600.00,15500.00,146.29
2016-06-07,17800.00,15000.00,145.62
2016-06-08,17600.00,15500.00,145.43
2016-06-09,17500.00,20000.00,145.75
2016-06-10,18200.00,18800.00,146.22
2016-06-11,20600.00,16500.00,145.60
2016-06-12,16100.00,16000.00,145.55
2016-06-13,16700.00,15500.00,145.66
2016-06-14,17300.00,15500.00,145.92
2016-06-15,18200.00,15000.00,145.93
2016-06-16,18300.00,15000.00,145.56
